Dim1,Dim2,cluster
0.17842917303003042,-0.05767214835376155,2
0.040106819278903826,-0.08677898876662941,1
-0.08116771476903016,-0.06841197279954764,4
0.11221910509385243,-0.19281243288289363,1
0.13657510746420293,0.07532283963502982,2
0.030416605129028586,-0.08790982814716605,1
0.15731737879918384,0.102134162222488,2
-0.10095056583316958,0.012073602613373478,4
0.06778529292859659,-0.04687464260798299,2
-0.10246927515056715,0.014400853371116832,4
-0.04153367852641297,-0.07340505304620874,4
-0.12143950115417966,0.013930489310972854,3
0.0370066890389541,-0.06803732852555762,2
0.13800227371922397,0.11259500457783764,2
-0.07113660895169943,0.07911273983697033,3
0.06611028990215281,-0.05421404670201907,4
-0.08212637822843245,-0.09156055148089681,4
-0.004204557166422499,0.16197853057028974,1
-0.050020688493202875,-0.11636420222167979,4
-0.08920265956203911,-0.0729597045533408,4
-0.10121012496175602,0.03946653480140456,3
0.1185749476109008,0.11279502741158838,2
-0.10328741513403483,-0.014316913389707253,4
0.07538868037167176,-0.04298132378103009,1
0.16101047162324955,-0.050683003270235207,2
-0.09493312645920399,0.06843290548105602,4
0.1373681102626102,0.16709405416450274,2
0.046809690736847015,0.016439428778498664,1
0.01741650469228861,0.06500918488977539,1
0.05893129148537046,-0.008354597525441241,4
0.05441956842373298,-0.0036438131837424666,1
-0.11791683041843033,0.10271245226219973,3
-0.014912080746259859,-0.006607422821123984,4
0.11199517223513464,-0.0880869125470117,1
0.09409215474241824,-0.09267587987815974,1
-0.06006041447563898,-0.020286621926404683,3
0.0637635218074376,0.0822908163764979,2
0.03135834857638162,-0.032748837729575146,1
-0.04167620607055733,-0.058464934706657486,4
0.11977624212806923,0.02925615689714002,2
0.030899002385702038,-0.0982259948580439,1
-0.06588785079083169,-0.07612345710860578,4
-0.04957753682614235,-0.057590426586646946,3
-0.06245074660639399,-0.05285005131426728,1
-0.10434027225795184,0.0787534255267595,4
0.12120469860548673,0.2001263087062549,2
-0.05982922282568048,0.03140641668457473,3
0.14226351667981976,-0.06538136560613056,2
-0.06253730652108554,-0.06521435236431455,4
-0.040770996481900225,-0.05388607534489275,4
-0.035347741021092734,-0.041283382657948925,4
-0.0675516084133858,0.0681238346620359,3
-0.07262513424819728,0.024166400475658656,3
-0.063753783893599425,-0.11977217045907902,4
0.09471012844430182,0.06448424716065718,2
0.08044837843850408,0.0267836743626681,2
-0.011491879836586692,0.17336519612889456,1
0.020542506050823837,-0.0703395090902216,1
-0.10168752771877546,0.11716860684114228,3
-0.07145261405916739,0.06276840690015513,4
-0.05526013286553074,-0.10830531733192805,4
-0.07017696537084374,-0.1521419945984775,4
0.08666245792142029,0.11120633471565179,1
-0.05946871862046577,-0.09090117727388429,4
0.055933852550387464,-0.010320989165540431,2
0.04386160382838521,-5.176183974951311e-4,1
0.09341131242134207,-0.14420407792369472,1
-0.07889632688680445,-0.03524834195616039,4
-0.08510625300105491,-0.04804320303723084,3
-0.07998481525712496,0.10225608415108102,3
-0.08895230975213322,0.01528754926249862,4
0.057997109439899934,-0.08290212941063826,1
0.12294229157433224,-0.04248931325387194,2
-0.12975954437952514,0.1318099576942521,3
-0.11226715183917131,0.09695540019973602,3
0.14778690848798828,0.18776693044961473,2
0.029129344913388058,0.0448423261176339,1
-0.11578404132069357,0.05753625134830487,4
0.02730732495701076,-0.0800086529039484,1
-0.03252642621185353,-0.08201889066416237,4
-0.09279122773669739,0.05787560186743663,3
0.13879861528658058,0.039100310358744776,2
0.014938249618997219,-0.03131490272571955,4
-0.04506299136967316,-0.10905946619966274,4
0.029228599964106844,-0.010086382481333084,4
-0.003304670871389021,-0.04908703780457017,1
0.012332553120739427,0.08303003659802638,1
-0.07554858590033689,-0.05266537097473199,4
-0.059410556635055234,-0.07253708075010208,4
-0.08881146353655116,0.05273935144816178,3
0.006505565734065264,-0.07897041052733098,1
-0.052234006802496055,-0.0635490904123771,4
0.13608317850858195,0.16110239724176537,2
0.13552663103818435,0.18660271922815946,2
-0.06836548314882925,0.06488710960579479,3
-0.12620610479664057,0.11958735345904398,3
0.07883126084455894,-0.042531496150806994,1
-0.056663663131094784,-0.054642106480649884,4
-0.09868766501369397,-0.0012526357122755966,4
-0.061049000962991554,-0.10720729762973631,4
-0.001980038964662033,-0.061464729628795886,1
-0.06280627470332956,-0.11495270922526139,4
-0.06063944291279142,-0.04487584741515517,1
-0.10185399239111373,0.019179294534094508,3
-0.10862821958514521,0.005071516647611999,4
0.03817531735974217,-0.07437641242049234,1
-0.07823213155523624,0.07753002998035358,3
0.013081642673774218,0.023941110939825833,1
-0.09831154617500339,-0.02529697484961924,4
0.0372912790963323,-0.0701241546007511,1
-0.07195208435155497,0.12438471617218116,3
-0.0013733127923388733,-0.04435726467715054,1
0.1378569291406391,-0.0582358383862083,2
0.05051534177519758,-0.014057377899230773,4
-0.0896185486484158,0.006782781264109689,4
-0.07414087108833993,0.03120903002886547,4
0.058706113536599734,-0.0657346959964469,2
